GEOid,GEOid2,GEOdisplay_label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38
1400000US36047101400,36047101400,"Census Tract 1014, Kings County, New York",754,80,65545,13060,84.6,9.9,70798,11764,11.9,6.7,11031,3185,13.7,7.1,15059,5475,0.8,1.2,9450,45,0.0,4.5,-,**,10.6,4.7,14934,6973,646,94,71872,14684,9.6,8.8,N,N,42.4,14.4,N,N,24.6,12.8,N,N,10.8,8.8,N,N,10.8,11.5,N,N,1.7,2.7,N,N,2355,412,21460,3732,7.0,4.7,21515,6611,88.5,6.4,21562,4366,0.0,1.5,-,**,1.8,2.9,15821,2109,0.0,1.5,-,**,2.7,4.1,21792,3904,0.0,1.5,-,**,3.1,4.2,22973,4201,6.5,4.5,20930,6576,31.3,(X),(X),(X),35.6,(X),(X),(X),31.5,(X),(X),(X)
1400000US36047101600,36047101600,"Census Tract 1016, Kings County, New York",472,55,92274,15141,90.3,7.7,99557,14910,5.9,5.2,-429,7436,5.9,5.8,9775,7118,6.1,6.5,9807,2357,1.9,2.9,-,**,10.4,8.4,9541,6897,431,61,88710,13910,4.9,5.7,N,N,42.2,14.9,N,N,22.5,14.0,N,N,9.7,7.7,N,N,6.3,5.8,N,N,14.4,10.2,N,N,1613,279,27669,4158,5.6,5.0,27711,6553,94.4,5.0,27667,4408,0.0,2.1,-,**,0.0,2.1,-,**,0.0,2.1,-,**,0.0,2.1,-,**,0.0,2.1,-,**,0.6,0.9,N,N,5.6,5.0,27711,6553,57.2,(X),(X),(X),58.9,(X),(X),(X),36.3,(X),(X),(X)
1400000US36047101800,36047101800,"Census Tract 1018, Kings County, New York",707,84,86026,11017,89.5,7.5,91156,11123,12.0,7.7,9900,5073,11.5,6.8,13531,6685,0.0,4.8,-,**,0.0,4.8,-,**,4.7,4.1,28106,12090,413,100,103771,15716,1.9,3.3,N,N,24.9,13.9,N,N,32.4,14.9,N,N,17.4,10.9,N,N,11.1,10.4,N,N,12.1,9.8,N,N,1699,313,36261,6315,10.9,10.6,15654,9834,85.9,11.3,38398,6574,0.0,2.0,-,**,0.0,2.0,-,**,0.0,2.0,-,**,2.4,2.6,63493,34856,0.8,1.1,N,N,8.0,10.4,8799,1368,3.2,3.0,30896,9590,51.2,(X),(X),(X),65.4,(X),(X),(X),39.6,(X),(X),(X)
1400000US36047102000,36047102000,"Census Tract 1020, Kings County, New York",646,49,93044,11552,90.2,7.6,88555,14250,18.0,12.3,6073,5564,26.9,11.7,15849,4778,7.6,6.6,18831,7184,0.6,3.1,1775,36,18.6,11.6,27236,13865,536,71,100534,13808,7.8,7.9,N,N,43.8,15.3,N,N,20.9,11.9,N,N,8.8,8.9,N,N,17.9,11.2,N,N,0.7,3.0,N,N,2244,257,27518,4363,6.4,5.2,33085,8954,75.4,7.7,25804,4701,0.0,1.5,-,**,1.7,5.3,51236,22547,0.0,1.5,-,**,7.8,8.3,44975,568,8.7,9.6,N,N,9.3,8.7,39899,8296,6.4,5.2,33085,8954,59.8,(X),(X),(X),61.0,(X),(X),(X),44.6,(X),(X),(X)
1400000US36047102200,36047102200,"Census Tract 1022, Kings County, New York",719,78,64979,13713,87.8,7.1,70094,16147,7.4,4.9,5221,3719,14.6,7.7,12606,2879,1.0,1.5,1871,31,2.5,3.2,1261,355,5.7,6.1,13710,9967,509,99,72663,19962,3.7,4.8,N,N,40.7,15.4,N,N,24.8,17.4,N,N,18.7,16.0,N,N,0.0,6.6,N,N,12.2,8.9,N,N,1895,386,25763,6780,7.4,5.2,37104,15682,77.6,7.8,27225,8227,0.6,1.0,N,N,12.9,7.6,9984,6008,0.0,1.8,-,**,0.0,1.8,-,**,1.5,2.9,N,N,1.5,2.9,N,N,7.4,5.2,37104,15682,51.3,(X),(X),(X),51.5,(X),(X),(X),40.5,(X),(X),(X)
1400000US36047102400,36047102400,"Census Tract 1024, Kings County, New York",648,93,70027,11691,83.2,8.6,71251,13559,25.8,12.5,21528,19913,16.4,9.5,16689,7998,0.0,5.3,-,**,7.9,3.7,5806,1934,6.8,6.3,11730,9388,505,110,72323,12786,10.1,5.2,N,N,34.7,19.3,N,N,15.2,10.0,N,N,25.1,16.0,N,N,9.1,6.6,N,N,5.7,6.2,N,N,1866,379,24848,4842,8.8,6.0,45476,26221,88.2,7.0,22586,4680,0.0,1.9,-,**,1.6,1.8,N,N,0.0,1.9,-,**,0.0,1.9,-,**,1.5,1.8,N,N,2.9,3.9,55878,99176,5.8,4.4,40228,11333,42.6,(X),(X),(X),46.5,(X),(X),(X),28.7,(X),(X),(X)
1400000US36047102600,36047102600,"Census Tract 1026, Kings County, New York",844,67,70030,11760,87.8,7.1,73876,10853,12.4,6.5,9793,4571,17.5,8.7,7440,2427,7.3,6.2,5555,3030,2.1,3.6,3206,10,0.9,1.4,24450,21,711,88,74761,11325,5.9,5.7,N,N,36.7,12.7,N,N,20.4,10.2,N,N,25.5,11.2,N,N,8.7,7.0,N,N,2.8,4.7,N,N,2935,439,20993,3351,6.3,3.7,37199,21540,88.3,8.5,19720,3777,0.0,1.2,-,**,4.4,6.1,26120,2162,0.0,1.2,-,**,1.0,1.7,N,N,0.0,1.2,-,**,4.3,2.4,39721,24556,5.7,3.5,40408,22856,52.4,(X),(X),(X),53.4,(X),(X),(X),33.0,(X),(X),(X)
1400000US36047102800,36047102800,"Census Tract 1028, Kings County, New York",477,74,108001,26333,88.5,10.4,113259,33363,10.5,10.4,3628,9191,21.4,16.5,12800,11036,2.5,4.2,6075,9,2.3,3.9,3909,17,18.7,18.3,22596,4216,384,84,124569,33195,0.0,8.7,N,N,54.2,21.7,N,N,13.5,15.0,N,N,0.0,8.7,N,N,29.2,17.2,N,N,3.1,4.3,N,N,1757,401,30495,7447,5.1,5.1,18480,13281,75.9,19.3,32051,9750,0.0,2.0,-,**,18.7,19.3,27964,10612,0.0,2.0,-,**,0.0,2.0,-,**,0.3,0.7,N,N,1.1,1.9,12235,3558,5.1,5.1,18480,13281,39.4,(X),(X),(X),45.8,(X),(X),(X),28.4,(X),(X),(X)
1400000US36047103400,36047103400,"Census Tract 1034, Kings County, New York",1439,95,33232,5286,61.4,7.9,42462,5939,2.0,2.2,18993,17692,33.0,6.4,10934,1360,12.6,5.1,8147,1280,10.8,5.1,1506,337,12.6,6.2,7621,4490,926,138,39080,6966,25.7,8.1,N,N,43.7,10.0,N,N,7.7,5.2,N,N,17.8,7.9,N,N,3.3,5.0,N,N,1.7,2.9,N,N,3292,368,14796,2382,24.1,6.9,16039,5546,60.9,6.4,14133,2905,0.0,1.1,-,**,1.1,1.8,N,N,0.0,1.1,-,**,12.7,7.4,17010,6409,1.2,1.2,7095,10059,25.7,4.9,15554,5813,10.9,4.1,14873,3350,39.0,(X),(X),(X),42.5,(X),(X),(X),25.7,(X),(X),(X)
1400000US36047105801,36047105801,"Census Tract 1058.01, Kings County, New York",3439,91,36272,7982,56.2,4.8,52726,13232,1.6,1.3,1584,2058,27.5,5.1,9870,1093,17.0,3.6,8719,1059,4.8,2.6,6015,2975,15.7,4.8,10960,3174,1890,217,49328,13889,27.7,6.8,N,N,41.5,8.9,N,N,9.8,5.1,N,N,18.5,7.8,N,N,2.4,2.8,N,N,0.0,1.8,N,N,7408,524,16840,3542,30.9,4.3,10183,1562,50.9,5.0,21439,6813,0.0,0.5,-,**,5.3,4.2,11777,2128,0.0,0.5,-,**,11.0,4.3,18628,5347,1.9,1.7,5613,6737,19.6,4.5,15215,2838,25.1,3.1,10066,1883,33.8,(X),(X),(X),40.7,(X),(X),(X),24.4,(X),(X),(X)
1400000US36047105804,36047105804,"Census Tract 1058.04, Kings County, New York",3052,103,31306,3405,53.6,5.9,42912,4478,5.4,2.9,1464,1669,33.8,6.3,10008,1585,18.5,4.2,8941,1230,2.0,2.9,7456,2374,12.4,4.0,15606,3581,1513,231,38487,5068,26.7,7.0,N,N,53.3,10.0,N,N,5.8,4.5,N,N,11.2,6.8,N,N,1.1,2.0,N,N,2.0,2.0,N,N,5817,491,16646,1849,34.4,6.9,12224,2394,50.3,7.1,20913,3609,0.6,1.0,N,N,2.3,2.0,-,**,0.0,0.6,-,**,10.1,6.2,12057,7514,2.3,1.6,28010,16886,22.8,6.4,11712,3468,28.3,5.2,12773,2540,39.2,(X),(X),(X),46.1,(X),(X),(X),31.5,(X),(X),(X)
1400000US36047107000,36047107000,"Census Tract 1070, Kings County, New York",68,46,62329,15017,100.0,37.3,52385,11676,0.0,37.3,-,**,64.7,29.4,15368,6842,0.0,37.3,-,**,0.0,37.3,-,**,0.0,37.3,-,**,38,49,N,N,0.0,49.9,N,N,100.0,49.9,N,N,0.0,49.9,N,N,0.0,49.9,N,N,0.0,49.9,N,N,0.0,49.9,N,N,1124,1111,8347,5130,29.5,8.0,8890,9686,63.6,8.5,8988,3864,0.0,3.1,-,**,0.0,3.1,-,**,0.0,3.1,-,**,6.9,4.9,N,N,0.0,3.1,-,**,15.5,7.7,8839,23554,21.1,6.6,5979,1588,55.9,(X),(X),(X),100.0,(X),(X),(X),32.0,(X),(X),(X)
1400000US36047107800,36047107800,"Census Tract 1078, Kings County, New York",1852,98,70457,11973,85.9,5.2,59942,5714,18.6,6.0,23841,27905,26.6,6.3,19963,3927,1.9,1.9,11169,9305,2.1,2.5,3641,1844,22.0,5.6,34708,22214,1062,132,79941,20732,13.7,7.0,N,N,40.4,9.8,N,N,13.1,7.2,N,N,22.3,8.9,N,N,8.0,7.1,N,N,2.4,1.9,N,N,4368,504,29854,5451,2.5,1.9,21916,20874,95.7,2.3,29236,5277,0.0,0.8,-,**,0.7,1.1,N,N,0.0,0.8,-,**,0.6,1.1,N,N,0.5,0.5,N,N,4.1,3.1,52020,36502,1.3,1.4,26221,36534,39.7,(X),(X),(X),38.9,(X),(X),(X),29.1,(X),(X),(X)
1400000US36047109800,36047109800,"Census Tract 1098, Kings County, New York",514,58,54263,16693,76.5,10.7,59991,21997,7.8,7.2,3725,4037,18.3,10.0,16907,4979,10.1,7.3,8629,707,8.4,7.3,1498,463,9.3,8.2,20958,12372,322,71,70464,25684,5.3,8.4,N,N,39.1,22.6,N,N,0.0,10.3,N,N,22.4,15.3,N,N,18.0,15.1,N,N,15.2,14.1,N,N,1660,323,19564,4926,3.3,2.6,26476,11035,76.4,9.9,18406,3247,0.0,2.1,-,**,9.5,10.7,39570,22240,0.0,2.1,-,**,10.4,10.1,8105,4122,0.5,0.9,N,N,13.9,10.6,13539,9184,1.5,1.8,N,N,44.7,(X),(X),(X),50.6,(X),(X),(X),46.4,(X),(X),(X)
1400000US36047110400,36047110400,"Census Tract 1104, Kings County, New York",1750,111,40371,6309,69.4,7.4,47196,7556,8.7,4.9,13182,4833,32.1,5.7,11347,1595,15.2,6.7,6075,1101,6.3,3.2,3331,1989,11.0,4.2,12739,6965,1123,169,50200,7588,19.7,7.2,N,N,45.7,11.8,N,N,11.1,7.3,N,N,9.9,6.3,N,N,2.0,2.6,N,N,11.7,6.7,N,N,4921,684,14866,1445,5.2,3.7,15573,5323,82.1,7.2,14685,1774,0.0,0.7,-,**,0.6,0.9,N,N,2.3,3.6,10188,745,8.4,5.1,18013,7648,1.5,1.3,17590,11475,14.8,6.1,14970,5889,1.5,1.0,15625,11468,46.3,(X),(X),(X),53.2,(X),(X),(X),40.4,(X),(X),(X)
1400000US36047110600,36047110600,"Census Tract 1106, Kings County, New York",1589,88,42684,15368,72.6,7.9,49576,19286,4.3,4.3,3291,3058,25.7,6.5,10867,1808,14.9,6.5,8420,1614,13.2,5.4,3011,1335,12.1,4.8,12015,3622,1198,119,47518,20590,22.8,8.5,N,N,44.7,10.5,N,N,4.1,3.9,N,N,23.5,8.4,N,N,2.0,3.0,N,N,3.0,2.9,N,N,4423,385,15945,5427,8.2,5.1,7451,3148,78.4,4.7,13095,1678,0.0,0.8,-,**,0.0,0.8,-,**,0.0,0.8,-,**,12.8,4.4,39006,42980,0.7,1.3,13240,2247,25.9,4.6,23125,19984,0.0,0.8,-,**,38.0,(X),(X),(X),41.6,(X),(X),(X),26.6,(X),(X),(X)
1400000US36047111000,36047111000,"Census Tract 1110, Kings County, New York",1483,49,26475,4059,54.0,9.5,35667,5751,2.6,2.9,9600,8433,23.9,6.6,9905,2067,19.0,7.4,7732,1344,9.5,5.7,2734,1777,12.0,5.2,9885,2601,961,117,29796,5456,32.8,11.5,N,N,40.0,10.6,N,N,3.4,3.3,N,N,23.1,10.7,N,N,0.7,1.7,N,N,0.0,3.6,N,N,3306,344,12122,1663,2.5,1.8,19966,10134,80.1,6.2,11766,1951,0.4,0.7,N,N,0.0,1.1,-,**,0.0,1.1,-,**,17.0,6.9,12357,2598,0.0,1.1,-,**,19.9,6.5,13173,2901,1.4,1.2,23958,17375,47.4,(X),(X),(X),55.6,(X),(X),(X),35.7,(X),(X),(X)
1400000US36047111600,36047111600,"Census Tract 1116, Kings County, New York",882,132,60138,12972,75.5,10.6,67644,15704,2.8,3.3,5292,5111,23.5,10.5,15486,3946,14.3,9.3,9705,4654,1.7,2.7,460,13,12.7,8.1,24668,19646,681,140,67899,15648,26.1,13.1,N,N,35.1,17.2,N,N,18.5,11.2,N,N,7.0,6.3,N,N,9.4,11.0,N,N,3.8,5.7,N,N,2530,554,21817,4878,9.8,8.1,12252,6780,82.8,9.0,21982,5420,0.0,1.4,-,**,0.0,1.4,-,**,0.0,1.4,-,**,6.4,5.3,36791,23847,1.1,1.0,N,N,15.7,8.6,23923,14310,3.0,3.3,18136,12208,54.9,(X),(X),(X),47.0,(X),(X),(X),36.4,(X),(X),(X)
1400000US36047111800,36047111800,"Census Tract 1118, Kings County, New York",857,100,35742,7136,65.5,11.3,49018,10101,2.7,3.6,5574,4132,15.6,8.2,10340,2803,5.6,7.2,7540,538,8.9,9.4,1821,1041,8.3,7.1,5242,1170,682,117,39173,8555,29.6,12.2,N,N,34.8,13.5,N,N,19.9,8.2,N,N,5.4,4.0,N,N,3.1,4.2,N,N,7.2,7.0,N,N,2885,575,10937,2502,13.7,7.2,6659,3011,79.9,8.5,11929,3102,1.0,1.6,N,N,0.0,1.2,-,**,0.0,1.2,-,**,5.4,5.3,6049,5399,0.0,1.2,-,**,20.1,9.0,7544,2316,0.0,1.2,-,**,35.5,(X),(X),(X),33.6,(X),(X),(X),19.7,(X),(X),(X)
1400000US36047112000,36047112000,"Census Tract 1120, Kings County, New York",1145,94,60291,10117,85.2,7.3,64107,8248,3.4,3.3,26523,18838,13.3,5.8,14731,2673,2.4,3.1,7481,2219,6.7,5.3,1483,1051,9.1,5.1,19208,10346,854,130,66810,11562,9.5,6.5,14226,10871,35.5,12.5,42166,10801,16.2,9.7,105029,22728,24.2,11.1,70829,17944,6.3,4.0,126593,62091,8.3,6.4,100504,49898,3652,472,19179,2983,18.4,9.1,14695,8962,67.8,10.2,20537,3021,0.9,1.3,N,N,0.0,1.0,-,**,0.0,1.0,-,**,12.5,7.4,18920,9191,0.4,0.7,N,N,40.8,10.4,16783,5095,0.2,0.4,N,N,59.0,(X),(X),(X),60.8,(X),(X),(X),46.4,(X),(X),(X)
1400000US36047112200,36047112200,"Census Tract 1122, Kings County, New York",1044,105,56431,9675,92.0,6.4,55060,9868,10.4,6.5,5492,3438,18.1,7.1,14362,3345,7.5,6.3,10232,3032,0.0,3.3,-,**,10.8,6.0,16088,8529,720,137,65097,14270,6.7,6.4,21513,16710,41.4,13.2,39835,16828,24.2,12.4,76861,25271,12.6,8.3,76569,41778,4.7,5.0,147718,12900,10.4,7.1,114701,52839,2814,428,21436,3569,2.9,2.6,32852,28388,85.8,8.8,22218,4098,0.0,1.2,-,**,0.0,1.2,-,**,0.0,1.2,-,**,10.2,8.7,13762,8936,1.1,1.5,N,N,13.5,8.9,20181,11752,1.0,1.6,N,N,59.2,(X),(X),(X),52.9,(X),(X),(X),37.8,(X),(X),(X)
1400000US36047112400,36047112400,"Census Tract 1124, Kings County, New York",1094,84,57914,9474,82.0,9.9,58858,10599,11.0,7.0,9918,5625,22.9,7.4,14689,3579,6.5,5.6,10142,6804,8.2,7.5,4170,2791,15.7,8.3,13607,8165,936,103,61444,10888,17.3,10.4,28040,17536,26.5,11.1,33207,10414,28.8,12.0,75435,18133,12.8,9.0,80271,33478,6.2,6.0,117440,73316,8.3,5.2,101567,18160,3665,470,18061,3459,3.3,2.6,15940,8861,79.5,10.8,19771,4543,0.0,0.9,-,**,0.0,0.9,-,**,0.0,0.9,-,**,14.1,11.5,10916,3776,3.1,3.3,8836,18366,22.2,10.2,11263,3670,0.7,0.8,4608,5051,48.8,(X),(X),(X),51.3,(X),(X),(X),31.6,(X),(X),(X)
1400000US36047112600,36047112600,"Census Tract 1126, Kings County, New York",1267,122,40045,6964,70.0,10.0,49090,8039,6.0,5.7,9275,6455,21.0,8.3,11507,2748,8.3,6.4,7772,4004,12.2,6.6,2177,1422,4.7,3.8,27918,15103,900,155,45604,7792,21.0,10.1,N,N,32.2,11.4,N,N,19.3,10.7,N,N,20.4,10.0,N,N,5.4,5.9,N,N,1.6,2.2,N,N,3850,584,13350,2277,12.0,6.1,14105,4877,75.4,9.5,14049,2972,0.0,0.9,-,**,0.0,0.9,-,**,0.0,0.9,-,**,8.3,6.8,10772,4833,4.3,5.7,3911,7132,36.6,12.6,12597,4215,0.8,1.4,N,N,45.1,(X),(X),(X),50.8,(X),(X),(X),29.2,(X),(X),(X)
1400000US36047112800,36047112800,"Census Tract 1128, Kings County, New York",1460,101,46072,6458,78.3,6.6,49416,7402,5.8,3.5,7887,3789,26.1,7.7,12081,2804,7.9,5.2,9870,1948,8.8,6.0,4037,3667,5.8,3.3,20586,15616,1107,155,50197,7998,18.2,6.9,N,N,35.0,9.9,N,N,20.7,10.0,N,N,18.8,6.4,N,N,4.2,4.3,N,N,3.1,4.6,N,N,4073,464,16907,2518,7.3,5.0,10074,9535,73.0,9.0,19259,2937,0.0,0.9,-,**,0.0,0.9,-,**,0.0,0.9,-,**,17.8,7.8,11846,3249,1.9,2.4,-,**,25.2,9.4,11796,2744,2.4,2.2,17025,24059,45.7,(X),(X),(X),48.8,(X),(X),(X),33.1,(X),(X),(X)
1400000US36047113000,36047113000,"Census Tract 1130, Kings County, New York",1422,93,44048,7669,73.1,9.4,53822,10007,2.8,3.5,158,292,11.6,6.0,14007,8278,7.7,4.4,7359,1084,14.3,6.7,2750,2115,6.8,4.3,15180,10273,1131,118,46153,9304,24.0,10.2,N,N,38.2,10.1,N,N,10.4,5.7,N,N,19.7,7.6,N,N,5.5,4.6,N,N,2.2,2.4,N,N,4408,532,14669,2851,7.1,5.1,14954,8922,83.6,6.4,14647,3193,0.0,0.8,-,**,0.0,0.8,-,**,0.0,0.8,-,**,9.3,5.6,14647,5793,0.0,0.8,-,**,18.0,6.4,13693,4511,2.0,2.4,20158,11556,45.5,(X),(X),(X),46.6,(X),(X),(X),31.9,(X),(X),(X)
1400000US36047113200,36047113200,"Census Tract 1132, Kings County, New York",675,69,56956,11144,87.3,8.6,59123,11409,7.3,7.0,8706,9591,14.2,8.9,11055,4592,11.6,7.9,6786,1732,7.9,6.1,5379,4812,6.1,5.4,7500,3069,531,100,58611,13803,11.7,9.7,15295,8246,36.3,16.2,42829,15360,20.5,14.1,61979,21408,17.7,12.7,96824,26815,6.6,6.0,127289,49660,7.2,6.0,42005,16175,2068,291,19172,3761,8.7,7.9,7901,2572,71.8,13.9,23984,3911,0.0,1.7,-,**,0.0,1.7,-,**,0.0,1.7,-,**,19.5,14.2,6478,2889,0.0,1.7,-,**,37.8,14.6,13484,6843,0.0,1.7,-,**,46.2,(X),(X),(X),42.4,(X),(X),(X),35.4,(X),(X),(X)
1400000US36047113400,36047113400,"Census Tract 1134, Kings County, New York",850,56,25409,5660,74.5,10.9,28422,6653,0.0,4.0,-,**,15.3,8.2,9175,1932,13.4,8.1,7410,2350,13.8,6.9,3671,1007,5.1,5.1,16577,12778,654,101,28481,6213,17.0,9.5,N,N,60.9,13.0,N,N,10.4,8.4,N,N,4.3,4.1,N,N,6.4,6.3,N,N,1.1,1.6,N,N,3142,403,7915,1383,11.4,9.2,9048,2121,63.3,10.2,8946,2029,0.4,0.6,N,N,0.5,0.9,N,N,0.0,1.1,-,**,23.8,7.7,4715,1323,0.6,0.5,-,**,40.4,11.1,7335,2357,0.0,1.1,-,**,41.5,(X),(X),(X),40.1,(X),(X),(X),29.7,(X),(X),(X)
1400000US36047114201,36047114201,"Census Tract 1142.01, Kings County, New York",567,48,52509,12453,89.1,9.5,48454,12746,2.3,2.8,3000,4217,28.7,16.1,18125,5236,0.0,6.0,-,**,4.6,5.7,2015,1883,19.4,10.1,18081,10307,398,115,57322,16976,13.8,14.1,N,N,43.2,25.4,N,N,18.3,17.7,N,N,19.3,18.8,N,N,5.3,7.6,N,N,0.0,8.4,N,N,1364,292,22491,4994,68.7,12.8,21147,6741,22.7,12.8,26569,8615,0.0,2.5,-,**,0.0,2.5,-,**,0.0,2.5,-,**,7.5,6.0,13943,4847,1.2,2.1,N,N,63.0,24.0,21351,7465,14.3,20.2,21059,1052,70.9,(X),(X),(X),65.8,(X),(X),(X),59.8,(X),(X),(X)
1400000US36047114202,36047114202,"Census Tract 1142.02, Kings County, New York",774,81,49423,19553,75.7,13.1,59481,25464,5.9,6.2,4498,6852,13.3,8.3,12135,2559,3.0,4.8,4943,2897,8.4,7.0,4178,1104,3.6,6.4,6075,7,593,110,57654,24270,15.2,9.9,N,N,40.0,16.3,N,N,13.5,9.6,N,N,8.6,9.5,N,N,19.1,13.1,N,N,3.7,6.4,N,N,2251,323,17241,5987,23.1,13.7,9612,7034,26.3,9.4,24525,20486,0.0,1.5,-,**,4.3,4.1,16861,21703,0.0,1.5,-,**,44.7,16.5,17585,6720,1.7,1.9,-,**,73.7,9.2,13649,4483,3.4,3.9,16596,6246,45.9,(X),(X),(X),48.9,(X),(X),(X),27.7,(X),(X),(X)
1400000US36047114400,36047114400,"Census Tract 1144, Kings County, New York",660,89,43088,11641,87.6,8.1,43902,12005,3.2,3.7,619,512,14.5,8.1,8302,2474,0.0,5.2,-,**,16.1,10.7,1743,1088,5.9,4.4,11385,9466,552,99,40858,13969,14.7,11.8,N,N,51.1,14.9,N,N,12.3,13.4,N,N,20.1,12.5,N,N,1.8,3.3,N,N,0.0,6.1,N,N,2262,446,13126,3696,12.8,7.4,11070,5400,72.5,11.4,14005,5129,0.0,1.5,-,**,0.0,1.5,-,**,0.0,1.5,-,**,12.2,10.1,10870,4309,2.5,2.3,N,N,33.2,11.5,11535,3236,0.0,1.5,-,**,48.8,(X),(X),(X),48.0,(X),(X),(X),34.4,(X),(X),(X)
1400000US36047114600,36047114600,"Census Tract 1146, Kings County, New York",758,100,47123,8562,77.4,9.5,51314,9298,8.6,7.2,6929,4496,30.9,11.7,11312,3053,9.1,5.8,8971,2369,7.3,6.6,1669,531,5.4,5.3,15841,256,570,112,50573,10773,19.8,11.7,N,N,47.0,13.5,N,N,6.8,7.8,N,N,16.0,8.9,N,N,4.2,6.6,N,N,6.1,4.6,N,N,2317,495,15954,2921,27.3,12.3,20745,6137,23.9,9.5,16389,6664,0.0,1.5,-,**,6.9,4.6,27158,8365,0.0,1.5,-,**,42.0,14.1,10759,3833,0.0,1.5,-,**,62.4,11.4,14157,3550,8.1,6.4,15539,19519,44.6,(X),(X),(X),45.8,(X),(X),(X),32.3,(X),(X),(X)
1400000US36047115000,36047115000,"Census Tract 1150, Kings County, New York",664,100,39927,8352,75.2,13.3,44874,8112,7.7,6.7,12614,13902,11.9,8.2,13191,6486,5.4,6.4,8625,689,21.1,11.9,6824,3493,6.6,5.8,19764,8947,497,94,40084,8969,18.5,15.2,N,N,40.2,16.1,N,N,14.7,13.9,N,N,22.9,12.6,N,N,3.6,5.6,N,N,0.0,6.8,N,N,1922,320,14150,3357,22.9,12.2,14564,4049,48.2,15.8,15495,4447,0.0,1.8,-,**,0.5,0.7,N,N,0.0,1.8,-,**,28.5,17.1,11333,7888,0.0,1.8,-,**,45.0,15.9,12870,5522,1.8,1.9,N,N,55.1,(X),(X),(X),51.5,(X),(X),(X),44.6,(X),(X),(X)
1400000US36047115200,36047115200,"Census Tract 1152, Kings County, New York",899,85,35080,9462,53.2,11.4,49273,13149,4.7,5.3,752,3621,31.7,11.2,9316,1734,14.8,9.3,10603,3713,15.8,7.6,2628,1257,7.2,4.3,10409,6152,733,105,37791,10760,43.1,12.6,13065,2861,26.6,12.8,33106,11585,11.9,8.4,82585,21214,8.6,7.1,57483,21100,7.0,5.9,78057,22906,2.9,3.1,110933,101335,3163,549,10318,2736,13.3,5.9,13865,8963,66.2,12.2,10828,3637,0.0,1.1,-,**,2.3,2.5,14120,15402,0.0,1.1,-,**,18.2,11.6,5374,3375,0.0,1.1,-,**,39.4,15.0,12201,5563,0.5,1.5,22163,8603,39.5,(X),(X),(X),40.1,(X),(X),(X),28.2,(X),(X),(X)
